Price,Adj Close,Close,High,Low,Open,Volume
2016-08-23,24.96017837524414,27.212499618530273,27.329999923706055,27.13249969482422,27.147499084472656,85030800
2016-08-24,24.77214813232422,27.00749969482422,27.1875,26.920000076293945,27.142499923706055,94700400
2016-08-25,24.666671752929688,26.892499923706055,26.969999313354492,26.670000076293945,26.84749984741211,100344800
2016-08-26,24.522205352783203,26.735000610351562,26.987499237060547,26.577499389648438,26.852500915527344,111065200
2016-08-29,24.494686126708984,26.704999923706055,26.860000610351562,26.572500228881836,26.655000686645508,99881200
2016-08-30,24.306657791137695,26.5,26.625,26.375,26.450000762939453,99455600
2016-08-31,24.329591751098633,26.524999618530273,26.642499923706055,26.40999984741211,26.415000915527344,118649600
2016-09-01,24.474050521850586,26.6825008392334,26.700000762939453,26.405000686645508,26.53499984741211,106806000
2016-09-02,24.70336151123047,26.9325008392334,27.0,26.704999923706055,26.924999237060547,107210000
2016-09-06,24.696487426757812,26.924999237060547,27.075000762939453,26.877500534057617,26.975000381469727,107521600
2016-09-07,24.847822189331055,27.09000015258789,27.190000534057617,26.767499923706055,26.957500457763672,169457200
2016-09-08,24.19658660888672,26.3799991607666,26.8174991607666,26.309999465942383,26.8125,212008000
2016-09-09,23.64854621887207,25.782499313354492,26.43000030517578,25.782499313354492,26.15999984741211,186228000
2016-09-12,24.17824363708496,26.360000610351562,26.43000030517578,25.63249969482422,25.662500381469727,181171200
2016-09-13,24.75381088256836,26.987499237060547,27.197500228881836,26.809999465942383,26.877500534057617,248704800
2016-09-14,25.6297664642334,27.9424991607666,28.25749969482422,27.149999618530273,27.1825008392334,443554800
2016-09-15,26.501134872436523,28.892499923706055,28.9325008392334,28.372499465942383,28.46500015258789,359934400
2016-09-16,26.352083206176758,28.729999542236328,29.032499313354492,28.510000228881836,28.780000686645508,319547600
2016-09-19,26.044816970825195,28.395000457763672,29.045000076293945,28.3125,28.797500610351562,188092000
2016-09-20,26.042518615722656,28.392499923706055,28.530000686645508,28.127500534057617,28.262500762939453,138057200
2016-09-21,26.03793716430664,28.387500762939453,28.497499465942383,28.110000610351562,28.462499618530273,144012800
2016-09-22,26.283294677734375,28.655000686645508,28.735000610351562,28.5,28.587499618530273,124296000
2016-09-23,25.84531593322754,28.177499771118164,28.697500228881836,27.887500762939453,28.604999542236328,209924800
2016-09-26,25.884300231933594,28.219999313354492,28.34749984741211,27.887500762939453,27.90999984741211,119477600
2016-09-27,25.932456970214844,28.272499084472656,28.295000076293945,28.084999084472656,28.25,98429600
2016-09-28,26.129661560058594,28.487499237060547,28.65999984741211,28.357500076293945,28.422500610351562,118564400
2016-09-29,25.723783493041992,28.045000076293945,28.450000762939453,27.950000762939453,28.290000915527344,143548000
2016-09-30,25.923280715942383,28.262500762939453,28.342500686645508,27.950000762939453,28.114999771118164,145516400
2016-10-03,25.801748275756836,28.1299991607666,28.262500762939453,28.06999969482422,28.177499771118164,86807200
2016-10-04,25.911819458007812,28.25,28.577499389648438,28.157499313354492,28.264999389648438,118947200
2016-10-05,25.923280715942383,28.262500762939453,28.415000915527344,28.172500610351562,28.350000381469727,85812400
2016-10-06,26.11590576171875,28.47249984741211,28.584999084472656,28.282499313354492,28.424999237060547,115117200
2016-10-07,26.15488052368164,28.514999389648438,28.639999389648438,28.377500534057617,28.577499389648438,97433600
2016-10-10,26.6112060546875,29.012500762939453,29.1875,28.68000030517578,28.7549991607666,144944000
2016-10-11,26.66853904724121,29.075000762939453,29.672500610351562,29.049999237060547,29.424999237060547,256164000
2016-10-12,26.907012939453125,29.334999084472656,29.4950008392334,29.1875,29.337499618530273,150347200
2016-10-13,26.824464797973633,29.2450008392334,29.360000610351562,28.93000030517578,29.197500228881836,140769600
2016-10-14,26.973508834838867,29.407499313354492,29.542499542236328,29.282499313354492,29.469999313354492,142608800
2016-10-17,26.955167770385742,29.387500762939453,29.459999084472656,29.19499969482422,29.332500457763672,94499600
2016-10-18,26.93682098388672,29.36750030517578,29.552499771118164,29.362499237060547,29.545000076293945,98214000
2016-10-19,26.856565475463867,29.280000686645508,29.440000534057617,28.450000762939453,29.3125,80138400
2016-10-20,26.84280776977539,29.264999389648438,29.344999313354492,29.082500457763672,29.21500015258789,96503200
2016-10-21,26.737329483032227,29.149999618530273,29.227500915527344,29.06999969482422,29.202499389648438,92770800
2016-10-24,26.97809600830078,29.412500381469727,29.434999465942383,29.25,29.274999618530273,94154800
2016-10-25,27.11568260192871,29.5625,29.59000015258789,29.327499389648438,29.487499237060547,192516000
2016-10-26,26.50572395324707,28.897499084472656,28.924999237060547,28.327499389648438,28.577499389648438,264536800
2016-10-27,26.25119400024414,28.6200008392334,28.96500015258789,28.524999618530273,28.84749984741211,138248000
2016-10-28,26.076923370361328,28.43000030517578,28.802499771118164,28.362499237060547,28.467500686645508,151446800
2016-10-31,26.035640716552734,28.385000228881836,28.5575008392334,28.299999237060547,28.412500381469727,105677600
2016-11-01,25.565563201904297,27.872499465942383,28.4424991607666,27.63249969482422,28.364999771118164,175303200
2016-11-02,25.5884952545166,27.897499084472656,28.087499618530273,27.8075008392334,27.850000381469727,113326800
2016-11-03,25.31421661376953,27.457500457763672,27.864999771118164,27.387500762939453,27.7450008392334,107730400
2016-11-04,25.086030960083008,27.209999084472656,27.5625,27.02750015258789,27.13249969482422,123348000
2016-11-07,25.447898864746094,27.602500915527344,27.627500534057617,27.364999771118164,27.520000457763672,130240000
2016-11-08,25.597707748413086,27.764999389648438,27.93000030517578,27.424999237060547,27.577499389648438,97016800
2016-11-09,25.55622100830078,27.719999313354492,27.829999923706055,27.012500762939453,27.469999313354492,236705600
2016-11-10,24.844026565551758,26.947500228881836,27.772499084472656,26.457500457763672,27.772499084472656,228538000
2016-11-11,24.99153709411621,27.107500076293945,27.217500686645508,26.637500762939453,26.780000686645508,136575600
2016-11-14,24.364608764648438,26.427499771118164,26.952499389648438,26.020000457763672,26.927499771118164,204702000
2016-11-15,24.687297821044922,26.77750015258789,26.920000076293945,26.540000915527344,26.642499923706055,129058000
2016-11-16,25.35109519958496,27.497499465942383,27.5575008392334,26.649999618530273,26.674999237060547,235362000
2016-11-17,25.341876983642578,27.487499237060547,27.587499618530273,27.207500457763672,27.452499389648438,110528000
2016-11-18,25.367225646972656,27.514999389648438,27.635000228881836,27.415000915527344,27.43000030517578,113715600
2016-11-21,25.752134323120117,27.9325008392334,27.997499465942383,27.502500534057617,27.530000686645508,117058400
2016-11-22,25.768268585205078,27.950000762939453,28.104999542236328,27.850000381469727,27.987499237060547,103862000
2016-11-23,25.63689422607422,27.8075008392334,27.877500534057617,27.582500457763672,27.84000015258789,109705600
2016-11-25,25.765966415405273,27.947500228881836,27.967500686645508,27.737499237060547,27.782499313354492,45903600
2016-11-28,25.71525764465332,27.892499923706055,28.11750030517578,27.84749984741211,27.857500076293945,108776000
2016-11-29,25.689899444580078,27.864999771118164,28.00749969482422,27.517499923706055,27.69499969482422,114115200
2016-11-30,25.473251342773438,27.6299991607666,28.049999237060547,27.5674991607666,27.899999618530273,144649200
2016-12-01,25.23584747314453,27.372499465942383,27.735000610351562,27.25749969482422,27.592500686645508,148347600
2016-12-02,25.330345153808594,27.475000381469727,27.522499084472656,27.212499618530273,27.292499542236328,106112000
2016-12-05,25.148269653320312,27.27750015258789,27.50749969482422,27.0625,27.5,137298000
2016-12-06,25.341876983642578,27.487499237060547,27.59000015258789,27.297500610351562,27.375,104782000
2016-12-07,25.59079933166504,27.75749969482422,27.797500610351562,27.290000915527344,27.315000534057617,119994800
2016-12-08,25.842023849487305,28.030000686645508,28.107500076293945,27.649999618530273,27.71500015258789,108273200
2016-12-09,26.263816833496094,28.487499237060547,28.674999237060547,28.077499389648438,28.077499389648438,137610400
2016-12-12,26.113998413085938,28.325000762939453,28.75,28.122499465942383,28.322500228881836,105497600
2016-12-13,26.549619674682617,28.797500610351562,28.979999542236328,28.4375,28.459999084472656,174935200
2016-12-14,26.549619674682617,28.797500610351562,29.049999237060547,28.7450008392334,28.760000228881836,136127200
2016-12-15,26.694826126098633,28.954999923706055,29.1825008392334,28.8075008392334,28.844999313354492,186098000
2016-12-16,26.729393005371094,28.99250030517578,29.125,28.912500381469727,29.11750030517578,177404400
2016-12-19,26.88381576538086,29.15999984741211,29.344999313354492,28.9375,28.950000762939453,111117600
2016-12-20,26.95526885986328,29.237499237060547,29.375,29.170000076293945,29.184999465942383,85700000
2016-12-21,26.98061752319336,29.264999389648438,29.350000381469727,29.19499969482422,29.200000762939453,95132800
2016-12-22,26.803152084350586,29.072500228881836,29.127500534057617,28.90999984741211,29.087499618530273,104343600
2016-12-23,26.85616111755371,29.1299991607666,29.1299991607666,28.897499084472656,28.897499084472656,56998000
2016-12-27,27.02672004699707,29.315000534057617,29.450000762939453,29.122499465942383,29.1299991607666,73187600
2016-12-28,26.911483764648438,29.190000534057617,29.5049991607666,29.049999237060547,29.3799991607666,83623600
2016-12-29,26.904563903808594,29.1825008392334,29.27750015258789,29.100000381469727,29.112499237060547,60158000
2016-12-30,26.694826126098633,28.954999923706055,29.299999237060547,28.857500076293945,29.162500381469727,122345200
2017-01-03,26.77088165283203,29.037500381469727,29.082500457763672,28.690000534057617,28.950000762939453,115127600
2017-01-04,26.740915298461914,29.0049991607666,29.127500534057617,28.9375,28.962499618530273,84472400
2017-01-05,26.876907348632812,29.15250015258789,29.21500015258789,28.952499389648438,28.979999542236328,88774400
2017-01-06,27.17653465270996,29.477500915527344,29.540000915527344,29.11750030517578,29.19499969482422,127007600
2017-01-09,27.425460815429688,29.747499465942383,29.857500076293945,29.485000610351562,29.487499237060547,134247600
2017-01-10,27.4531192779541,29.77750015258789,29.844999313354492,29.575000762939453,29.6924991607666,97848400
2017-01-11,27.600631713867188,29.9375,29.982500076293945,29.649999618530273,29.684999465942383,110354400
2017-01-12,27.485382080078125,29.8125,29.825000762939453,29.552499771118164,29.725000381469727,108344800
2017-01-13,27.436986923217773,29.760000228881836,29.905000686645508,29.702499389648438,29.77750015258789,104447600
2017-01-17,27.65825080871582,30.0,30.059999465942383,29.55500030517578,29.584999084472656,137759200
2017-01-18,27.655941009521484,29.997499465942383,30.125,29.927499771118164,30.0,94852000
2017-01-19,27.607545852661133,29.94499969482422,30.022499084472656,29.842500686645508,29.850000381469727,102389200
2017-01-20,27.65825080871582,30.0,30.112499237060547,29.9325008392334,30.112499237060547,130391600
2017-01-23,27.67669105529785,30.020000457763672,30.202499389648438,29.9424991607666,30.0,88200800
2017-01-24,27.651336669921875,29.99250030517578,30.024999618530273,29.875,29.887500762939453,92844000
2017-01-25,28.091556549072266,30.469999313354492,30.524999618530273,30.06999969482422,30.104999542236328,129510400
2017-01-26,28.10539436340332,30.485000610351562,30.610000610351562,30.399999618530273,30.417499542236328,105350400
2017-01-27,28.107698440551758,30.487499237060547,30.587499618530273,30.399999618530273,30.53499984741211,82251600
2017-01-30,28.033952713012695,30.407499313354492,30.407499313354492,30.165000915527344,30.232500076293945,121510000
2017-01-31,27.969402313232422,30.337499618530273,30.34749984741211,30.155000686645508,30.287500381469727,196804000
2017-02-01,29.674999237060547,32.1875,32.622501373291016,31.752500534057617,31.75749969482422,447940000
2017-02-02,29.62428855895996,32.13249969482422,32.34749984741211,31.94499969482422,31.9950008392334,134841600
2017-02-03,29.75105857849121,32.27000045776367,32.29750061035156,32.040000915527344,32.07749938964844,98029200
2017-02-06,30.02994728088379,32.5724983215332,32.625,32.224998474121094,32.282501220703125,107383600
2017-02-07,30.315750122070312,32.88249969482422,33.022499084472656,32.61249923706055,32.6349983215332,152735200
2017-02-08,30.433298110961914,33.0099983215332,33.05500030517578,32.80500030517578,32.837501525878906,92016400
